# Endpoints reachable from `pro` before path-derived resource naming.
# resource<TAB>operation<TAB>method<TAB>path<TAB>nameField<TAB>idField
# Generated once from the 165-file spec layout at its final commit.
jamf-protect-deployment-tasks	retry	POST	/v1/jamf-protect/deployments/{id}/tasks/retry	name	id
jamf-protect-deployment-tasks	tasks	GET	/v1/jamf-protect/deployments/{id}/tasks	name	id
jamf-protect-plans	list	GET	/v1/jamf-protect/plans	name	id
jamf-protect-plans	sync	POST	/v1/jamf-protect/plans/sync	name	id
jamf-remote-assist-session-histories	export	POST	/v2/jamf-remote-assist/session/export	name	id
jamf-remote-assist-session-histories	get	GET	/v2/jamf-remote-assist/session/{id}	name	id
jamf-remote-assist-session-histories	list	GET	/v2/jamf-remote-assist/session	name	id
jcds	delete	DELETE	/v1/jcds/files/{fileName}	name	fileName
jcds	files	POST	/v1/jcds/files	name	fileName
jcds	get	GET	/v1/jcds/files/{fileName}	name	fileName
jcds	list	GET	/v1/jcds/files	name	fileName
jcds	refresh-inventory	POST	/v1/jcds/refresh-inventory	name	fileName
jcds	renew-credentials	POST	/v1/jcds/renew-credentials	name	fileName
last-logins	list	GET	/v1/last-login	name	id
ldap-rs	groups	GET	/v1/ldap/groups	name	id
ldap-rs	ldap-servers	GET	/v1/ldap/ldap-servers	name	id
ldap-rs	servers	GET	/v1/ldap/servers	name	id
local-admin-passwords	account-history	GET	/v2/local-admin-password/{clientManagementId}/account/{username}/history	username	id
local-admin-passwords	account-history-by-guid	GET	/v2/local-admin-password/{clientManagementId}/account/{username}/{guid}/history	username	id
local-admin-passwords	accounts	GET	/v2/local-admin-password/{clientManagementId}/accounts	username	id
local-admin-passwords	audit	GET	/v2/local-admin-password/{clientManagementId}/account/{username}/audit	username	id
local-admin-passwords	audit-by-guid	GET	/v2/local-admin-password/{clientManagementId}/account/{username}/{guid}/audit	username	id
local-admin-passwords	history	GET	/v2/local-admin-password/{clientManagementId}/history	username	id
local-admin-passwords	password	GET	/v2/local-admin-password/{clientManagementId}/account/{username}/password	username	id
local-admin-passwords	password-by-guid	GET	/v2/local-admin-password/{clientManagementId}/account/{username}/{guid}/password	username	id
local-admin-passwords	pending-rotations	GET	/v2/local-admin-password/pending-rotations	username	id
local-admin-passwords	set-password	PUT	/v2/local-admin-password/{clientManagementId}/set-password	username	id
local-admin-passwords	settings	GET	/v2/local-admin-password/settings	username	id
local-admin-passwords	update	PUT	/v2/local-admin-password/settings	username	id
locales	list	GET	/v1/locales	name	id
log-flushings	delete	DELETE	/v1/log-flushing/task/{id}	name	id
log-flushings	get	GET	/v1/log-flushing/task/{id}	name	id
log-flushings	list	GET	/v1/log-flushing/task	name	id
log-flushings	log-flushing	GET	/v1/log-flushing	name	id
log-flushings	task	POST	/v1/log-flushing/task	name	id
login-customization	get	GET	/v1/login-customization	name	id
login-customization	update	PUT	/v1/login-customization	name	id
m2m	list	GET	/v1/m2m/tenant-id	name	id
mac-os-managed-software-updates	list	GET	/v1/macos-managed-software-updates/available-updates	name	id
mac-os-managed-software-updates	send-updates	POST	/v1/macos-managed-software-updates/send-updates	name	id
managed-software-updates	available-updates	GET	/v1/managed-software-updates/available-updates	name	osUpdatesStatusId
managed-software-updates	get	GET	/v1/managed-software-updates/update-statuses/computer-groups/{id}	name	osUpdatesStatusId
managed-software-updates	get	GET	/v1/managed-software-updates/update-statuses/computers/{id}	name	osUpdatesStatusId
managed-software-updates	get	GET	/v1/managed-software-updates/update-statuses/mobile-device-groups/{id}	name	osUpdatesStatusId
managed-software-updates	get	GET	/v1/managed-software-updates/update-statuses/mobile-devices/{id}	name	osUpdatesStatusId
managed-software-updates	update-statuses	GET	/v1/managed-software-updates/update-statuses	name	osUpdatesStatusId
managed-software-updates-plans	abandon	POST	/v1/managed-software-updates/plans/feature-toggle/abandon	name	id
managed-software-updates-plans	create	POST	/v1/managed-software-updates/plans	name	id
managed-software-updates-plans	create	POST	/v1/managed-software-updates/plans/group	name	id
managed-software-updates-plans	declarations	GET	/v1/managed-software-updates/plans/{id}/declarations	name	id
managed-software-updates-plans	events	GET	/v1/managed-software-updates/plans/{id}/events	name	id
managed-software-updates-plans	feature-toggle	GET	/v1/managed-software-updates/plans/feature-toggle	name	id
managed-software-updates-plans	get	GET	/v1/managed-software-updates/plans/group/{id}	name	id
managed-software-updates-plans	get	GET	/v1/managed-software-updates/plans/{id}	name	id
managed-software-updates-plans	list	GET	/v1/managed-software-updates/plans	name	id
managed-software-updates-plans	status	GET	/v1/managed-software-updates/plans/feature-toggle/status	name	id
managed-software-updates-plans	update	PUT	/v1/managed-software-updates/plans/feature-toggle	name	id
mdm-commands	blank-push	POST	/v2/mdm/blank-push		id
mdm-commands	commands	POST	/v2/mdm/commands		id
mdm-commands	list	GET	/v2/mdm/commands		id
mdm-renewals	delete	DELETE	/v1/mdm-renewal/renewal-strategies/{clientManagementId}	name	clientManagementId
mdm-renewals	get	GET	/v1/mdm-renewal/device-common-details/{clientManagementId}	name	clientManagementId
mdm-renewals	get	GET	/v1/mdm-renewal/renewal-strategies/{clientManagementId}	name	clientManagementId
mdm-renewals	patch	PATCH	/v1/mdm-renewal/device-common-details	name	clientManagementId
mobile-device-apps	reinstall-app-config	POST	/v1/mobile-device-apps/reinstall-app-config	name	id
mobile-device-enrollment-profiles	download-profile	GET	/v1/mobile-device-enrollment-profile/{id}/download-profile	name	id
mobile-device-extension-attributes	add-history-note	POST	/v1/mobile-device-extension-attributes/{id}/history	name	id
mobile-device-extension-attributes	create	POST	/v1/mobile-device-extension-attributes	name	id
mobile-device-extension-attributes	data-dependency	GET	/v1/mobile-device-extension-attributes/{id}/data-dependency	name	id
mobile-device-extension-attributes	delete	DELETE	/v1/mobile-device-extension-attributes/{id}	name	id
mobile-device-extension-attributes	get	GET	/v1/mobile-device-extension-attributes/{id}	name	id
mobile-device-extension-attributes	history	GET	/v1/mobile-device-extension-attributes/{id}/history	name	id
mobile-device-extension-attributes	list	GET	/v1/mobile-device-extension-attributes	name	id
mobile-device-extension-attributes	update	PUT	/v1/mobile-device-extension-attributes/{id}	name	id
mobile-device-groups	erase	POST	/v2/mobile-device-groups/{id}/erase	displayName	id
mobile-device-groups	get	GET	/v2/mobile-device-groups/smart-group-membership/{id}	displayName	id
mobile-device-groups	get	GET	/v2/mobile-device-groups/static-group-membership/{id}	displayName	id
mobile-device-groups	list	GET	/v2/mobile-device-groups	displayName	id
mobile-device-groups-smart-groups	create	POST	/v2/mobile-device-groups/smart-groups	groupName	groupId
mobile-device-groups-smart-groups	delete	DELETE	/v2/mobile-device-groups/smart-groups/{id}	groupName	groupId
mobile-device-groups-smart-groups	get	GET	/v2/mobile-device-groups/smart-groups/{id}	groupName	groupId
mobile-device-groups-smart-groups	list	GET	/v2/mobile-device-groups/smart-groups	groupName	groupId
mobile-device-groups-smart-groups	update	PUT	/v2/mobile-device-groups/smart-groups/{id}	groupName	groupId
mobile-device-groups-static-groups	create	POST	/v2/mobile-device-groups/static-groups	groupName	groupId
mobile-device-groups-static-groups	delete	DELETE	/v2/mobile-device-groups/static-groups/{id}	groupName	groupId
mobile-device-groups-static-groups	get	GET	/v2/mobile-device-groups/static-groups/{id}	groupName	groupId
mobile-device-groups-static-groups	list	GET	/v2/mobile-device-groups/static-groups	groupName	groupId
mobile-device-groups-static-groups	patch	PATCH	/v2/mobile-device-groups/static-groups/{id}	groupName	groupId
mobile-device-inventory-details	list	GET	/v2/mobile-devices/detail	displayName	id
mobile-device-inventory-details	paired-devices	GET	/v2/mobile-devices/{id}/paired-devices	displayName	id
mobile-device-prestage-scopes	create-scope	POST	/v2/mobile-device-prestages/{id}/scope	name	id
mobile-device-prestage-scopes	delete-multiple	POST	/v2/mobile-device-prestages/{id}/scope/delete-multiple	name	id
mobile-device-prestage-scopes	list	GET	/v2/mobile-device-prestages/scope	name	id
mobile-device-prestage-scopes	scope	GET	/v2/mobile-device-prestages/{id}/scope	name	id
mobile-device-prestage-scopes	update-scope	PUT	/v2/mobile-device-prestages/{id}/scope	name	id
mobile-device-prestage-sync-states	latest	GET	/v2/mobile-device-prestages/{id}/syncs/latest	name	id
mobile-device-prestage-sync-states	list	GET	/v2/mobile-device-prestages/syncs	name	id
mobile-device-prestage-sync-states	syncs	GET	/v2/mobile-device-prestages/{id}/syncs	name	id
mobile-device-prestages	add-history-note	POST	/v3/mobile-device-prestages/{id}/history	displayName	id
mobile-device-prestages	attachments	GET	/v3/mobile-device-prestages/{id}/attachments	displayName	id
mobile-device-prestages	create	POST	/v3/mobile-device-prestages	displayName	id
mobile-device-prestages	delete	DELETE	/v3/mobile-device-prestages/{id}	displayName	id
mobile-device-prestages	delete-multiple	POST	/v3/mobile-device-prestages/{id}/attachments/delete-multiple	displayName	id
mobile-device-prestages	get	GET	/v3/mobile-device-prestages/{id}	displayName	id
mobile-device-prestages	history	GET	/v3/mobile-device-prestages/{id}/history	displayName	id
mobile-device-prestages	list	GET	/v3/mobile-device-prestages	displayName	id
mobile-device-prestages	update	PUT	/v3/mobile-device-prestages/{id}	displayName	id
mobile-device-prestages	upload	POST	/v3/mobile-device-prestages/{id}/attachments	displayName	id
mobile-device-smart-groups	recalculate	POST	/v1/smart-mobile-device-groups/{id}/recalculate	name	id
mobile-device-smart-groups	recalculate-smart-groups	POST	/v1/mobile-devices/{id}/recalculate-smart-groups	name	id
mobile-devices	detail	GET	/v2/mobile-devices/{id}/detail	displayName	id
mobile-devices	get	GET	/v2/mobile-devices/{id}	displayName	id
mobile-devices	list	GET	/v2/mobile-devices	displayName	id
mobile-devices	patch	PATCH	/v2/mobile-devices/{id}	displayName	id
notifications	delete	DELETE	/v1/notifications/{type}/{id}	name	id
notifications	list	GET	/v1/notifications	name	id
oauth-token-sessions	list	GET	/v1/oauth2/session-tokens	name	id
oidcs	direct-idp-login-url	GET	/v1/oidc/direct-idp-login-url	name	id
oidcs	dispatch	POST	/v2/oidc/dispatch	name	id
oidcs	generate-certificate	POST	/v1/oidc/generate-certificate	name	id
oidcs	public-features	GET	/v1/oidc/public-features	name	id
oidcs	public-key	GET	/v1/oidc/public-key	name	id
onboarding-configuration	get	GET	/v1/onboarding	name	id
onboarding-configuration	update	PUT	/v1/onboarding	name	id
onboardings	add-history-note	POST	/v1/onboarding/history	name	id
onboardings	eligible-apps	GET	/v1/onboarding/eligible-apps	name	id
onboardings	eligible-configuration-profiles	GET	/v1/onboarding/eligible-configuration-profiles	name	id
onboardings	eligible-policies	GET	/v1/onboarding/eligible-policies	name	id
onboardings	history	GET	/v1/onboarding/history	name	id
onboardings	history-export	POST	/v1/onboarding/history/export	name	id
package-deployments	deploy-package	POST	/v1/deploy-package	name	id
packages	add-history-note	POST	/v1/packages/{id}/history	packageName	id
packages	create	POST	/v1/packages	packageName	id
packages	delete	DELETE	/v1/packages/{id}	packageName	id
packages	delete	DELETE	/v1/packages/{id}/manifest	packageName	id
packages	delete-multiple	POST	/v1/packages/delete-multiple	packageName	id
packages	export	POST	/v1/packages/export	packageName	id
packages	get	GET	/v1/packages/{id}	packageName	id
packages	history	GET	/v1/packages/{id}/history	packageName	id
packages	history-export	POST	/v1/packages/{id}/history/export	packageName	id
packages	list	GET	/v1/packages	packageName	id
packages	update	PUT	/v1/packages/{id}	packageName	id
packages	upload	POST	/v1/packages/{id}/manifest	packageName	id
packages	upload	POST	/v1/packages/{id}/upload	packageName	id
parent-app	add-history-note	POST	/v1/parent-app/history	name	id
parent-app	get	GET	/v1/parent-app	name	id
parent-app	history	GET	/v1/parent-app/history	name	id
parent-app	update	PUT	/v1/parent-app	name	id
patch-policies	create-dashboard	POST	/v2/patch-policies/{id}/dashboard	name	id
patch-policies	dashboard	GET	/v2/patch-policies/{id}/dashboard	name	id
patch-policies	delete	DELETE	/v2/patch-policies/{id}/dashboard	name	id
patch-policies	list	GET	/v2/patch-policies	name	id
patch-policies	policy-details	GET	/v2/patch-policies/policy-details	name	id
patch-policy-logs	details	GET	/v2/patch-policies/{id}/logs/{deviceId}/details	name	id
patch-policy-logs	eligible-retry-count	GET	/v2/patch-policies/{id}/logs/eligible-retry-count	name	id
patch-policy-logs	logs	GET	/v2/patch-policies/{id}/logs	name	id
patch-policy-logs	logs	GET	/v2/patch-policies/{id}/logs/{deviceId}	name	id
patch-policy-logs	retry	POST	/v2/patch-policies/{id}/logs/retry	name	id
patch-policy-logs	retry-all	POST	/v2/patch-policies/{id}/logs/retry-all	name	id
patch-software-title-configurations	add-history-note	POST	/v3/patch-software-title-configurations/{id}/history	displayName	id
patch-software-title-configurations	create	POST	/v3/patch-software-title-configurations	displayName	id
patch-software-title-configurations	create-dashboard	POST	/v3/patch-software-title-configurations/{id}/dashboard	displayName	id
patch-software-title-configurations	dashboard	GET	/v3/patch-software-title-configurations/{id}/dashboard	displayName	id
patch-software-title-configurations	definitions	GET	/v3/patch-software-title-configurations/{id}/definitions	displayName	id
patch-software-title-configurations	delete	DELETE	/v3/patch-software-title-configurations/{id}	displayName	id
patch-software-title-configurations	delete	DELETE	/v3/patch-software-title-configurations/{id}/dashboard	displayName	id
patch-software-title-configurations	dependencies	GET	/v3/patch-software-title-configurations/{id}/dependencies	displayName	id
patch-software-title-configurations	export-report	GET	/v3/patch-software-title-configurations/{id}/export-report	displayName	id
patch-software-title-configurations	extension-attributes	GET	/v3/patch-software-title-configurations/{id}/extension-attributes	displayName	id
patch-software-title-configurations	get	GET	/v3/patch-software-title-configurations/{id}	displayName	id
patch-software-title-configurations	history	GET	/v3/patch-software-title-configurations/{id}/history	displayName	id
patch-software-title-configurations	list	GET	/v3/patch-software-title-configurations	displayName	id
patch-software-title-configurations	patch	PATCH	/v3/patch-software-title-configurations/{id}	displayName	id
patch-software-title-configurations	patch-report	GET	/v3/patch-software-title-configurations/{id}/patch-report	displayName	id
patch-software-title-configurations	patch-summary	GET	/v3/patch-software-title-configurations/{id}/patch-summary	displayName	id
patch-software-title-configurations	versions	GET	/v3/patch-software-title-configurations/{id}/patch-summary/versions	displayName	id
patch-titles	patch-management-accept-disclaimer	POST	/v2/patch-management-accept-disclaimer	name	id
policy-properties	policy-properties	GET	/settings/obj/policyProperties	name	id
policy-properties	policy-properties	GET	/v1/policy-properties	name	id
policy-properties	update-policy-properties	PUT	/settings/obj/policyProperties	name	id
policy-properties	update-policy-properties	PUT	/v1/policy-properties	name	id
redeploy-jamf-management-frameworks	action	POST	/v1/jamf-management-framework/redeploy/{id}	name	id
reenrollment	add-history-note	POST	/v1/reenrollment/history	name	id
reenrollment	get	GET	/v1/reenrollment	name	id
reenrollment	history	GET	/v1/reenrollment/history	name	id
reenrollment	history-export	POST	/v1/reenrollment/history/export	name	id
reenrollment	update	PUT	/v1/reenrollment	name	id
remote-administration-configurations	list	GET	/preview/remote-administration-configurations	displayName	id
remove-computer-mdm-profiles	remove-mdm-profile	POST	/v1/computer-inventory/{id}/remove-mdm-profile	name	id
remove-mobile-device-mdm-profiles	unmanage	POST	/v2/mobile-devices/{id}/unmanage	name	id
renew-mdm-profiles	renew-profile	POST	/v1/mdm/renew-profile	name	id
return-to-service-configurations	create	POST	/v1/return-to-service	displayName	id
return-to-service-configurations	delete	DELETE	/v1/return-to-service/{id}	displayName	id
return-to-service-configurations	get	GET	/v1/return-to-service/{id}	displayName	id
return-to-service-configurations	list	GET	/v1/return-to-service	displayName	id
return-to-service-configurations	update	PUT	/v1/return-to-service/{id}	displayName	id
schedulers	list	GET	/v1/scheduler/jobs	name	id
schedulers	summary	GET	/v1/scheduler/summary	name	id
schedulers	triggers	GET	/v1/scheduler/jobs/{jobKey}/triggers	name	id
scripts	add-history-note	POST	/v1/scripts/{id}/history	name	id
scripts	create	POST	/v1/scripts	name	id
scripts	delete	DELETE	/v1/scripts/{id}	name	id
scripts	download	GET	/v1/scripts/{id}/download	name	id
scripts	get	GET	/v1/scripts/{id}	name	id
scripts	history	GET	/v1/scripts/{id}/history	name	id
scripts	list	GET	/v1/scripts	name	id
scripts	update	PUT	/v1/scripts/{id}	name	id
self-service-branding-images	upload	POST	/self-service/branding/images	brandingName	id
self-service-branding-ios	create	POST	/v1/self-service/branding/ios	brandingName	id
self-service-branding-ios	delete	DELETE	/v1/self-service/branding/ios/{id}	brandingName	id
self-service-branding-ios	get	GET	/v1/self-service/branding/ios/{id}	brandingName	id
self-service-branding-ios	list	GET	/v1/self-service/branding/ios	brandingName	id
self-service-branding-ios	update	PUT	/v1/self-service/branding/ios/{id}	brandingName	id
self-service-branding-macos	create	POST	/v1/self-service/branding/macos	brandingName	id
self-service-branding-macos	delete	DELETE	/v1/self-service/branding/macos/{id}	brandingName	id
self-service-branding-macos	get	GET	/v1/self-service/branding/macos/{id}	brandingName	id
self-service-branding-macos	list	GET	/v1/self-service/branding/macos	brandingName	id
self-service-branding-macos	update	PUT	/v1/self-service/branding/macos/{id}	brandingName	id
self-service-plus	enabled	GET	/v1/self-service-plus/feature-toggle/enabled	name	id
self-service-plus	get	GET	/v1/self-service-plus/settings	name	id
self-service-plus	update	PUT	/v1/self-service-plus/settings	name	id
self-service-settings	add-history-note	POST	/v1/self-service/settings/history	name	id
self-service-settings	get	GET	/v1/self-service/settings	name	id
self-service-settings	history	GET	/v1/self-service/settings/history	name	id
self-service-settings	update	PUT	/v1/self-service/settings	name	id
servers	issue-tomcat-ssl-certificate	POST	/settings/issueTomcatSslCertificate	name	id
service-discovery	get	GET	/v1/service-discovery-enrollment/well-known-settings	name	id
service-discovery	update	PUT	/v1/service-discovery-enrollment/well-known-settings	name	id
sites	list	GET	/v1/sites	name	id
sites	objects	GET	/v1/sites/{id}/objects	name	id
slasas	list	GET	/v1/slasa	name	id
slasas	slasa	POST	/v1/slasa	name	id
smtp-server	add-history-note	POST	/v1/smtp-server/history	displayName	id
smtp-server	allowed-auth-types	GET	/v2/smtp-server/allowed-auth-types	displayName	id
smtp-server	get	GET	/v2/smtp-server	displayName	id
smtp-server	history	GET	/v1/smtp-server/history	displayName	id
smtp-server	test	POST	/v1/smtp-server/test	displayName	id
smtp-server	update	PUT	/v2/smtp-server	displayName	id
sso-failovers	generate	POST	/v1/sso/failover/generate	name	id
sso-failovers	list	GET	/v1/sso/failover	name	id
sso-settings	add-history-note	POST	/v3/sso/history	name	id
sso-settings	dependencies	GET	/v3/sso/dependencies	name	id
sso-settings	disable	POST	/v3/sso/disable	name	id
sso-settings	download	GET	/v3/sso/metadata/download	name	id
sso-settings	get	GET	/v3/sso	name	id
sso-settings	history	GET	/v3/sso/history	name	id
sso-settings	update	PUT	/v3/sso	name	id
sso-settings-cert	cert	POST	/v2/sso/cert	name	id
sso-settings-cert	delete	DELETE	/v2/sso/cert	name	id
sso-settings-cert	download	GET	/v2/sso/cert/download	name	id
sso-settings-cert	get	GET	/v2/sso/cert	name	id
sso-settings-cert	parse	POST	/v2/sso/cert/parse	name	id
sso-settings-cert	update	PUT	/v2/sso/cert	name	id
startup-status	list	GET	/startup-status	name	id
static-computer-groups	create	POST	/v2/computer-groups/static-groups	name	id
static-computer-groups	delete	DELETE	/v2/computer-groups/static-groups/{id}	name	id
static-computer-groups	get	GET	/v2/computer-groups/static-groups/{id}	name	id
static-computer-groups	list	GET	/v2/computer-groups/static-groups	name	id
static-computer-groups	update	PUT	/v2/computer-groups/static-groups/{id}	name	id
static-user-groups	get	GET	/v1/static-user-groups/{id}	name	id
static-user-groups	list	GET	/v1/static-user-groups	name	id
supervision-identities	create	POST	/v1/supervision-identities	displayName	id
supervision-identities	delete	DELETE	/v1/supervision-identities/{id}	displayName	id
supervision-identities	download	GET	/v1/supervision-identities/{id}/download	displayName	id
supervision-identities	get	GET	/v1/supervision-identities/{id}	displayName	id
supervision-identities	list	GET	/v1/supervision-identities	displayName	id
supervision-identities	update	PUT	/v1/supervision-identities/{id}	displayName	id
supervision-identities	upload	POST	/v1/supervision-identities/upload	displayName	id
systems	initialize	POST	/v1/system/initialize	name	id
systems	platform-initialize	POST	/v1/system/platform-initialize	name	id
teacher-settings	add-history-note	POST	/v1/teacher-app/history	name	id
teacher-settings	get	GET	/v1/teacher-app	name	id
teacher-settings	history	GET	/v1/teacher-app/history	name	id
teacher-settings	update	PUT	/v1/teacher-app	name	id
team-viewer-remote-administrations	close	POST	/preview/remote-administration-configurations/team-viewer/{configurationId}/sessions/{sessionId}/close	displayName	id
team-viewer-remote-administrations	create	POST	/preview/remote-administration-configurations/team-viewer	displayName	id
team-viewer-remote-administrations	create	POST	/preview/remote-administration-configurations/team-viewer/{configurationId}/sessions	displayName	id
team-viewer-remote-administrations	delete	DELETE	/preview/remote-administration-configurations/team-viewer/{id}	displayName	id
team-viewer-remote-administrations	get	GET	/preview/remote-administration-configurations/team-viewer/{id}	displayName	id
team-viewer-remote-administrations	patch	PATCH	/preview/remote-administration-configurations/team-viewer/{id}	displayName	id
team-viewer-remote-administrations	resend-notification	POST	/preview/remote-administration-configurations/team-viewer/{configurationId}/sessions/{sessionId}/resend-notification	displayName	id
team-viewer-remote-administrations	sessions	GET	/preview/remote-administration-configurations/team-viewer/{configurationId}/sessions	displayName	id
team-viewer-remote-administrations	sessions	GET	/preview/remote-administration-configurations/team-viewer/{configurationId}/sessions/{sessionId}	displayName	id
team-viewer-remote-administrations	sessions-status	GET	/preview/remote-administration-configurations/team-viewer/{configurationId}/sessions/{sessionId}/status	displayName	id
team-viewer-remote-administrations	status	GET	/preview/remote-administration-configurations/team-viewer/{id}/status	displayName	id
time-zones	list	GET	/v1/time-zones	displayName	id
user-accounts	create	POST	/v1/accounts	username	id
user-accounts	delete	DELETE	/v1/accounts/{id}	username	id
user-accounts	get	GET	/v1/accounts/{id}	username	id
user-accounts	list	GET	/v1/accounts	username	id
user-accounts	update	PUT	/v1/accounts/{id}	username	id
user-preferences	delete	DELETE	/v1/user/preferences/{keyId}	username	key
user-preferences	get	GET	/v1/user/preferences/settings/{keyId}	username	key
user-preferences	get	GET	/v1/user/preferences/{keyId}	username	key
user-preferences	update	PUT	/v1/user/preferences/{keyId}	username	key
user-sessions	active	GET	/v1/user-sessions/active	username	id
user-sessions	count	GET	/v1/user-sessions/count	username	id
user-smart-groups	recalculate	POST	/v1/smart-user-groups/{id}/recalculate	name	id
user-smart-groups	recalculate-smart-groups	POST	/v1/users/{id}/recalculate-smart-groups	name	id
users	create	POST	/v1/users	username	id
users	delete	DELETE	/v1/users/{id}	username	id
users	get	GET	/v1/users/{id}	username	id
users	list	GET	/v1/users	username	id
users	update	PUT	/v1/users/{id}	username	id
venafis	add-history-note	POST	/v1/pki/venafi/{id}/history	name	id
venafis	connection-status	GET	/v1/pki/venafi/{id}/connection-status	name	id
venafis	create	POST	/v1/pki/venafi	name	id
venafis	create	POST	/v1/pki/venafi/{id}/proxy-trust-store	name	id
venafis	delete	DELETE	/v1/pki/venafi/{id}	name	id
venafis	delete	DELETE	/v1/pki/venafi/{id}/proxy-trust-store	name	id
venafis	dependent-profiles	GET	/v1/pki/venafi/{id}/dependent-profiles	name	id
venafis	get	GET	/v1/pki/venafi/{id}	name	id
venafis	history	GET	/v1/pki/venafi/{id}/history	name	id
venafis	jamf-public-key	GET	/v1/pki/venafi/{id}/jamf-public-key	name	id
venafis	patch	PATCH	/v1/pki/venafi/{id}	name	id
venafis	proxy-trust-store	GET	/v1/pki/venafi/{id}/proxy-trust-store	name	id
venafis	regenerate	POST	/v1/pki/venafi/{id}/jamf-public-key/regenerate	name	id
vpp-locations	add-history-note	POST	/v1/volume-purchasing-locations/{id}/history	name	id
vpp-locations	content	GET	/v1/volume-purchasing-locations/{id}/content	name	id
vpp-locations	create	POST	/v1/volume-purchasing-locations	name	id
vpp-locations	delete	DELETE	/v1/volume-purchasing-locations/{id}	name	id
vpp-locations	get	GET	/v1/volume-purchasing-locations/{id}	name	id
vpp-locations	history	GET	/v1/volume-purchasing-locations/{id}/history	name	id
vpp-locations	list	GET	/v1/volume-purchasing-locations	name	id
vpp-locations	patch	PATCH	/v1/volume-purchasing-locations/{id}	name	id
vpp-locations	reclaim	POST	/v1/volume-purchasing-locations/{id}/reclaim	name	id
vpp-locations	revoke-licenses	POST	/v1/volume-purchasing-locations/{id}/revoke-licenses	name	id
vpp-subscriptions	add-history-note	POST	/v1/volume-purchasing-subscriptions/{id}/history	name	id
vpp-subscriptions	create	POST	/v1/volume-purchasing-subscriptions	name	id
vpp-subscriptions	delete	DELETE	/v1/volume-purchasing-subscriptions/{id}	name	id
vpp-subscriptions	get	GET	/v1/volume-purchasing-subscriptions/{id}	name	id
vpp-subscriptions	history	GET	/v1/volume-purchasing-subscriptions/{id}/history	name	id
vpp-subscriptions	list	GET	/v1/volume-purchasing-subscriptions	name	id
vpp-subscriptions	update	PUT	/v1/volume-purchasing-subscriptions/{id}	name	id
